kind,campaign,arm,suffix,eval,set,t,k,cell,ema,n,cold,g50,width,g50_in_range,p_cold_r0,yield,fe_med,fe_p90,fe_step1,viol_fail,valid_wrong,givens_kept,rho,b1,r_med,k50,k90,rescue_1,rescue_any,auc,spurious,t1r,t1r_over_verified,ckpt
full,sportC0,P6,,retfm_t8,strat512,8,1,rg,,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC0_P6/ckpt_010000.pkl
full,sportC1,A0,,full_final_t64,full,64,1,rg,False,422786,0.399308397156008,26.368679562723877,11.79742284266249,True,0.8701228589657598,0.31973212335376694,9.0,22.0,0.0,22.82315997542959,8.041893534790651e-05,0.9999851974591263,0.399308397156008,,,0,0,,0.0,,,,,runs/pretrainsportC1_A0/ckpt_latest.pkl
full,sportC1,A0,,full_vsel_t64,full,64,1,rg,False,422786,0.399308397156008,26.368679562723877,11.79742284266249,True,0.8701228589657598,0.31973212335376694,9.0,22.0,0.0,22.82315997542959,8.041893534790651e-05,0.9999851974591263,0.399308397156008,,,0,0,,0.0,,,,,runs/pretrainsportC1_A0/ckpt_030000.pkl
full,sportC1,A0,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.4203592361147247,26.05143119087579,10.962454762227798,True,0.895512621263926,0.340049604738165,9.0,20.0,0.0,25.799387098880292,3.311367926090268e-05,0.9999885768489277,0.4203592361147247,,,0,0,,0.0,,,,,runs/pretrainsportC1_A0/ckpt_030000.pkl
full,sportC1,A0,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC1_A0/ckpt_030000.pkl
full,sportC1,A1,,full_vsel_t64,full,64,1,rg,False,422786,0.22689493029570515,29.10718939256452,12.98464529103056,True,0.9139169270535116,0.11077562012835294,11.0,27.0,0.0,31.531028764784708,3.547894206525287e-05,0.9999957721155296,0.22689493029570515,,,0,0,,0.0,,,,,runs/pretrainsportC1_A1/ckpt_latest.pkl
full,sportC1,A1,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.22132946691706915,30.381033122226157,17.20989369166159,True,0.9770150669916731,0.09360474922509879,11.0,20.0,0.0,36.67959150818168,4.730525608700382e-06,0.9999994379022513,0.22132946691706915,,,0,0,,0.0,,,,,runs/pretrainsportC1_A1/ckpt_latest.pkl
full,sportC1,A1,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC1_A1/ckpt_latest.pkl
full,sportC1,B0,,full_final_t64,full,64,1,rg,False,422786,0.233978892394734,28.10584220576618,9.62691089837064,True,0.6051826525103473,0.17123865298527066,9.0,23.0,0.0,46.86686963314735,9.461051217400765e-06,0.9422958964756706,0.233978892394734,,,0,0,,0.0,,,,,runs/pretrainsportC1_B0/ckpt_latest.pkl
full,sportC1,B0,,full_vselA20k_t64_ema,full,64,1,rg,True,422786,0.45419195526814987,25.72847715143669,12.309227468044742,True,0.9398792677540203,0.3721018970909061,9.0,22.0,0.0,19.590002600104004,1.655683963045134e-05,0.9999991105253097,0.45419195526814987,,,0,0,,0.0,,,,,runs/pretrainsportC1_B0a/ckpt_020000.pkl
full,sportC1,B0,,full_vsel_t64,full,64,1,rg,False,422786,0.4283136149257544,26.105171720181204,13.15629489764206,True,0.8960361215174963,0.34925993822910534,10.0,24.0,0.0,12.61746124343714,4.2574730478303445e-05,0.999996610999058,0.4283136149257544,,,0,0,,0.0,,,,,runs/pretrainsportC1_B0a/ckpt_020000.pkl
full,sportC1,B0,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.2628256375565889,27.78502949666682,9.916766730020134,True,0.6488622049176305,0.19757838184588244,9.0,22.0,0.0,30.732271944094176,2.3652628043501912e-05,0.9606836613549853,0.2628256375565889,,,0,0,,0.0,,,,,runs/pretrainsportC1_B0/ckpt_020000.pkl
full,sportC1,B0,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC1_B0a/ckpt_020000.pkl
full,sportC1,B1,,full_final_t64,full,64,1,rg,False,422786,0.2494311542955538,28.03288797994253,10.199751015008639,True,0.5872200500597118,0.19233863943659635,9.0,22.0,0.0,49.66320234456244,0.007405637840420449,0.8933004261564416,0.2494311542955538,,,0,0,,0.0,,,,,runs/pretrainsportC1_B1/ckpt_latest.pkl
full,sportC1,B1,,full_vsel_t64,full,64,1,rg,False,422786,0.4271120614211445,26.069198625682223,12.378934485346981,True,0.8922571040620347,0.34849402337561075,10.0,23.0,0.0,11.455569363648749,8.751472376095708e-05,0.9999954408118693,0.4271120614211445,,,0,0,,0.0,,,,,runs/pretrainsportC1_B1a/ckpt_020000.pkl
full,sportC1,B1,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.45653829597006523,25.67964677957883,11.820632788159067,True,0.9310288415920951,0.3763406966230621,10.0,22.0,0.0,15.985611573413182,1.1826314021750956e-05,0.9999995177711688,0.45653829597006523,,,0,0,,0.0,,,,,runs/pretrainsportC1_B1a/ckpt_020000.pkl
full,sportC1,B1,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC1_B1a/ckpt_020000.pkl
full,sportC1,R0,,full_final_t64,full,64,1,rg,True,422786,0.3733141589361994,27.120942035386314,15.49966967449074,True,0.9077494396911349,0.2829848005994597,12.0,32.0,0.0,12.919661526151708,4.730525608700382e-06,0.9999995648763583,0.3733141589361994,,,0,0,,0.0,,,,,runs/pretrainsportC1_R0/ckpt_latest.pkl
full,sportC1,R0,,full_vsel_t64,full,64,1,rg,True,422786,0.3733141589361994,27.120942035386314,15.49966967449074,True,0.9077494396911349,0.2829848005994597,12.0,32.0,0.0,12.919661526151708,4.730525608700382e-06,0.9999995648763583,0.3733141589361994,,,0,0,,0.0,,,,,runs/pretrainsportC1_R0/ckpt_050000.pkl
full,sportC1,R0,,full_vsel_t64_alt,full,64,1,rg,False,422786,0.3461278282629983,27.495659285768,15.010632335196853,True,0.8783516285765701,0.2561722506560047,12.0,33.0,0.0,13.312944929968747,1.655683963045134e-05,0.9999985843334528,0.3461278282629983,,,0,0,,0.0,,,,,runs/pretrainsportC1_R0/ckpt_050000.pkl
full,sportC1,R0,,retfm_t8,strat512,8,1,rg,True,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC1_R0/ckpt_050000.pkl
full,sportC1,X0,,full_final_t16,full,16,1,trm,True,422786,0.8602768303586211,16.958638783629958,19.164601708593608,False,0.9988548431953147,0.8368546061345079,1.0,6.0,0.24551225829156506,33.977570125099454,0.00012062840302185975,0.9999929119245102,0.8602768303586211,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0/ckpt_latest.pkl
full,sportC1,X0,,full_vsel_t16,full,16,1,trm,True,422786,0.8602768303586211,16.958638783629958,19.164601708593608,False,0.9988548431953147,0.8368546061345079,1.0,6.0,0.24551225829156506,33.977570125099454,0.00012062840302185975,0.9999929119245102,0.8602768303586211,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0/ckpt_050000.pkl
full,sportC1,X0,,full_vsel_t16_alt,full,16,1,trm,False,422786,0.8081109592086777,19.090655770183535,17.815082860593645,True,0.9878449784874115,0.7777326155300988,1.0,7.0,0.18213428554703506,30.039086382013608,0.00047305256087003825,0.9999683925098845,0.8081109592086777,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0/ckpt_050000.pkl
full,sportC1,X0,,full_vsel_t64,full,64,1,trm,True,422786,0.9280794539081237,10.305644995064409,25.07202851743505,False,0.9992638277684166,0.9160479899573908,1.0,11.0,0.22757588963731495,33.181866017693295,0.0001088020890001088,0.9999932000013901,0.9280794539081237,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0/ckpt_050000.pkl
full,sportC1,X0n,,full_final_t16,full,16,1,trm,True,422786,0.6418471756396853,23.17492673507585,14.04214061863566,True,0.9817102098908829,0.5844040933586611,1.0,4.0,0.19040583063737593,12.023721784152897,0.0028170279999810777,0.9998789288333761,0.6418471756396853,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0n/ckpt_latest.pkl
full,sportC1,X0n,,full_vsel_t16,full,16,1,trm,True,422786,0.7207736301580469,21.588967451452632,15.711887122040489,True,0.9944705285716623,0.674513837620521,1.0,4.0,0.13578148431321718,16.095033586609404,0.0013765829521318114,0.9999420835782568,0.7207736301580469,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0n/ckpt_030000.pkl
full,sportC1,X0n,,full_vsel_t16_alt,full,16,1,trm,False,422786,0.630025592143543,23.364988027197985,13.90411498366319,True,0.965170873754642,0.5733798965323689,1.0,4.0,0.10044299282952285,12.477042577675489,0.0023037659714370863,0.9998988121443418,0.630025592143543,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0n/ckpt_030000.pkl
full,sportC1,X0n,,full_vsel_t64,full,64,1,trm,True,422786,0.7669482906245713,20.26712944231626,17.285339508636497,True,0.9961719043957662,0.7282052983611634,1.0,8.0,0.12760819820764435,16.01703017324497,0.001866192352632301,0.9999226928028946,0.7669482906245713,,,0,0,,0.0,,,,,runs/pretrainsportC1_X0n/ckpt_030000.pkl
full,sportC2,R1,,full_final_t64,full,64,1,rg,False,422786,0.38412814047768845,26.586068565302593,12.076391763371026,True,0.9449997546092561,0.28933055723761886,15.0,36.0,0.0,18.870743753408455,0.0,0.9999876991412654,0.38412814047768845,,,0,0,,0.0,,,,,runs/pretrainsportC2_R1/ckpt_latest.pkl
full,sportC2,R1,,full_vsel_t64,full,64,1,rg,False,422786,0.3756179249076365,26.674122228031052,11.893127767122756,True,0.9544227591735239,0.27778929875932856,15.0,35.0,0.0,22.778354420789455,7.095788413050574e-06,0.9999811785137477,0.3756179249076365,,,0,0,,0.0,,,,,runs/pretrainsportC2_R1/ckpt_010000.pkl
full,sportC2,R1,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.3821909902409257,26.61820227832632,12.145857794693999,True,0.9566639946341224,0.2850945227410351,15.0,34.0,0.0,21.726899973583564,0.0,0.9999855783184214,0.3821909902409257,,,0,0,,0.0,,,,,runs/pretrainsportC2_R1/ckpt_010000.pkl
full,sportC2,R1,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC2_R1/ckpt_010000.pkl
full,sportC2,R2,,full_final_t64,full,64,1,rg,False,422786,0.3059822226847625,27.339157459949575,10.453081365762062,True,0.8347865918497555,0.21660459161807116,10.0,20.0,3.0527593128238786e-05,32.87867944012187,2.6017890847852106e-05,0.9999838900287574,0.3059822226847625,,,0,0,,0.0,,,,,runs/pretrainsportC2_R2/ckpt_latest.pkl
full,sportC2,R2,,full_vsel_t64,full,64,1,rg,False,422786,0.34034712596916644,27.06117100436945,11.41804089772085,True,0.8656240286616389,0.2515657013927484,9.0,20.0,0.0003388470900641735,23.70606901596317,1.892210243480153e-05,0.9999876664546365,0.34034712596916644,,,0,0,,0.0,,,,,runs/pretrainsportC2_R2a/ckpt_040000.pkl
full,sportC2,R2,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.3937192811493285,26.387270157136875,11.275941488380026,True,0.9018927806043157,0.3078286452155207,9.0,19.0,0.000636212494973321,20.142809770332427,2.6017890847852106e-05,0.9999896095396336,0.3937192811493285,,,0,0,,0.0,,,,,runs/pretrainsportC2_R2a/ckpt_040000.pkl
full,sportC2,R2,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC2_R2a/ckpt_040000.pkl
full,sportC2,R3,,full_final_t64,full,64,1,rg,False,422786,0.2177697463965221,28.760350454508988,11.140290270567451,True,0.8349992638277685,0.11344664449108138,13.0,24.0,0.0,23.07739873486617,0.0,0.9999999014473832,0.2177697463965221,,,0,0,,0.0,,,,,runs/pretrainsportC2_R3/ckpt_latest.pkl
full,sportC2,R3,,full_vsel_t64,full,64,1,rg,False,422786,0.43569560013813136,25.90155872141199,11.361280086947042,True,0.8911283066402735,0.3587191249215421,13.0,30.0,0.0,14.02873250062872,0.00010643682619575861,0.999994602824979,0.43569560013813136,,,0,0,,0.0,,,,,runs/pretrainsportC2_R3a/ckpt_040000.pkl
full,sportC2,R3,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.4465450606216857,25.696425003293566,9.742652029687193,True,0.9294747002143079,0.3649210997099478,13.0,27.0,0.0,20.91594620351891,2.6017890847852106e-05,0.9999986510739574,0.4465450606216857,,,0,0,,0.0,,,,,runs/pretrainsportC2_R3a/ckpt_040000.pkl
full,sportC2,R3,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC2_R3a/ckpt_040000.pkl
full,sportC2,R4,,full_final_t64,full,64,1,rg,True,422786,0.3218413097879305,27.612467728731538,13.304298449103621,True,0.7986650743533954,0.241249353672935,12.0,29.0,0.0,7.1084383152666755,5.913157010875478e-05,0.9999917180914282,0.3218413097879305,,,0,0,,0.0,,,,,runs/pretrainsportC2_R4/ckpt_latest.pkl
full,sportC2,R4,,full_vsel_t64,full,64,1,rg,True,422786,0.3711806918866755,27.035856106940887,14.487407998195291,True,0.8711207813241284,0.2866816531594679,12.0,30.0,0.0,9.36157543933558,3.311367926090268e-05,0.9999964479516351,0.3711806918866755,,,0,0,,0.0,,,,,runs/pretrainsportC2_R4/ckpt_020000.pkl
full,sportC2,R4,,full_vsel_t64_alt,full,64,1,rg,False,422786,0.3456902546441935,27.4197716288941,14.427259586019334,True,0.8469579727452681,0.26096682233816937,12.0,30.0,0.0,9.913455733770013,3.784420486960306e-05,0.9999940169010643,0.3456902546441935,,,0,0,,0.0,,,,,runs/pretrainsportC2_R4/ckpt_020000.pkl
full,sportC2,R4,,retfm_t8,strat512,8,1,rg,True,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC2_R4/ckpt_020000.pkl
full,sportC2,W0,,full_final_t64,full,64,1,rg,False,422786,0.30116891287790987,27.63895930297568,11.744164529860878,True,0.7629852601959854,0.2231134853549891,11.0,27.0,0.0,10.21726077656233,0.0002507178572611203,0.9999826426698727,0.30116891287790987,,,0,0,,0.0,,,,,runs/pretrainsportC2_W0/ckpt_latest.pkl
full,sportC2,W0,,full_vsel_t64,full,64,1,rg,False,422786,0.34633124086417244,27.074784034539586,12.056228392632358,True,0.8245292587563597,0.2655070107476933,11.0,30.0,0.0,13.91013236262583,0.0005676630730440459,0.9999530931387549,0.34633124086417244,,,0,0,,0.0,,,,,runs/pretrainsportC2_W0a/ckpt_050000.pkl
full,sportC2,W0,,full_vsel_t64_alt,full,64,1,rg,True,422786,0.3621690406021013,26.847795280459327,11.908407562235654,True,0.8437842524579973,0.28076724207056925,11.0,29.0,0.0,13.379662248855992,0.00048724413769613944,0.9999629153185724,0.3621690406021013,,,0,0,,0.0,,,,,runs/pretrainsportC2_W0a/ckpt_050000.pkl
full,sportC2,W0,,retfm_t8,strat512,8,1,rg,False,512,1.0,,,False,1.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,,,0,0,,,,,,,runs/pretrainsportC2_W0a/ckpt_050000.pkl
full,sportC2,X1,,full_final_t16,full,16,1,trm,True,422786,0.1946540330096077,29.283544486519553,11.535088028999525,True,0.6502854712320252,0.11764396848965462,2.0,9.0,0.19505057496387504,12.230744605552601,0.023030563925957814,0.9990224034576296,0.1946540330096077,,,0,0,,0.0,,,,,runs/pretrainsportC2_X1/ckpt_latest.pkl
full,sportC2,X1,,full_vsel_t16,full,16,1,trm,True,422786,0.2120434451471903,29.27758812397552,12.604433274252624,True,0.6464737350107154,0.1386167633046599,2.0,8.0,0.19690176659528907,10.718458171863228,0.0593349827099289,0.9974880607039169,0.2120434451471903,,,0,0,,0.0,,,,,runs/pretrainsportC2_X1/ckpt_020000.pkl
full,sportC2,X1,,full_vsel_t16_alt,full,16,1,trm,False,422786,0.1389615550183781,29.96890124490677,10.27084302117026,True,0.4870351890326697,0.0801307308818528,2.0,7.0,0.1976138607120975,9.468193992335902,0.05597867479055598,0.997485974782666,0.1389615550183781,,,0,0,,0.0,,,,,runs/pretrainsportC2_X1/ckpt_020000.pkl
full,sportC2,X1,,full_vsel_t64,full,64,1,trm,True,422786,0.24229042588922056,29.122829711615022,14.148216220271193,True,0.6628003991689434,0.1712165327006932,2.0,20.0,0.17232123684775608,10.110295334151191,0.06700316472163222,0.9971839845059892,0.24229042588922056,,,0,0,,0.0,,,,,runs/pretrainsportC2_X1/ckpt_020000.pkl
full,sportC2,X2,,full_final_t16,full,16,1,trm,True,422786,0.38914249762291087,26.868510829776284,15.498281386273012,True,0.9612282624699396,0.29244951736304087,2.0,8.0,0.06504667898473208,29.23391749463723,0.00015374208228276245,0.9999935304730087,0.38914249762291087,,,0,0,,0.0,,,,,runs/pretrainsportC2_X2/ckpt_latest.pkl
full,sportC2,X2,,full_vsel_t16,full,16,1,trm,True,422786,0.38914249762291087,26.868510829776284,15.498281386273012,True,0.9612282624699396,0.29244951736304087,2.0,8.0,0.06504667898473208,29.23391749463723,0.00015374208228276245,0.9999935304730087,0.38914249762291087,,,0,0,,0.0,,,,,runs/pretrainsportC2_X2/ckpt_050000.pkl
full,sportC2,X2,,full_vsel_t16_alt,full,16,1,trm,False,422786,0.29621368730279624,28.64362308390752,16.6227781094702,True,0.8906866033013234,0.1957368681548088,2.0,8.0,0.08179444803717276,27.036229083417634,0.0010596377363488857,0.999941750023108,0.29621368730279624,,,0,0,,0.0,,,,,runs/pretrainsportC2_X2/ckpt_050000.pkl
full,sportC2,X2,,full_vsel_t64,full,64,1,trm,True,422786,0.43739385883165477,26.078378659474048,14.772247825835603,True,0.9767042387161157,0.34624051938428185,3.0,17.0,0.05787242326577405,29.683383642616306,0.00015374208228276245,0.9999934395013624,0.43739385883165477,,,0,0,,0.0,,,,,runs/pretrainsportC2_X2/ckpt_050000.pkl
rider,,C3X,sel5k,,sub5000,64,128,rg,False,5000,0.246,29.639133586226755,16.468443410409296,True,0.8926080892608089,0.1377539108101798,7.0,36.0,0.0,13.881962864721485,0.0,1.0,0.892,0.1724,0.0546875,8,68,0.058355437665782495,0.8567639257294429,0.9941584343597843,2.0696960745391632e-05,0.8816,0.9883408071748879,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
rider,,D4,sel5k,,sub5000,64,128,rg,False,5000,0.3302,27.278435346134405,11.875467685857192,True,0.9302649930264993,0.2297455054868083,9.0,18.0,0.0,25.734249029561063,0.0,1.0,0.805,0.2142,0.03125,5,80,0.038518960883845925,0.7088683189011645,0.9162230539986518,0.12393499871029187,0.5844,0.7259627329192546,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
scan,finalA,A0,,,scan20k,64,128,trm,True,20000,0.94465,2.2673545493295038,35.184479071889335,False,0.9989648033126294,0.9354461466495146,1.0,11.0,0.21484147567882284,32.09394760614273,0.00025,0.9999858684888097,0.99755,0.5849,0.625,0,0,0.21770551038843722,0.955736224028907,0.6014776401354043,0.38013432201956576,0.5364,0.5377174076487393,runs/pretrainfinalA_A0/ckpt_040000.pkl
scan,finalA,A1,,,scan20k,64,128,trm,True,20000,0.94025,5.8033603495516175,30.53260065376338,False,0.9996549344375432,0.930183604256812,1.0,12.0,0.2407870247274661,31.504602510460252,0.00025,0.9999892961133071,0.99865,0.53315,0.5625,0,0,0.2175732217573222,0.9774058577405857,0.4965645927667113,0.5242058400027635,0.38225,0.3827667350923747,runs/pretrainfinalA_A1/ckpt_042000.pkl
scan,finalA,A2,,,scan20k,64,128,trm,True,20000,0.9207,10.381452083648208,26.064377945723756,False,0.9996549344375432,0.9073207811951819,1.0,10.0,0.13918757467144563,31.006935687263557,0.0,1.0,0.9832,0.9199,1.0,0,0,0.26670870113493067,0.7881462799495587,0.9987300580455243,4.798533568141576e-06,0.98295,0.9997457282343369,runs/pretrainfinalA_A2/ckpt_048000.pkl
scan,finalA,A3,,,sub5000,64,32,dec,True,5000,0.9492,10.151310963420459,22.05401743008423,False,0.99721059972106,0.9411627363997198,1.0,9.0,0.35398230088495575,30.77952755905512,0.0002,0.9999923076923078,0.9974,0.951,1.0,0,0,0.41732283464566927,0.9488188976377953,0.9560945561351692,0.04936936936936937,0.9362,0.9386404652095449,runs/frontier_ckpts/A3.pkl
scan,finalA,A4,,,sub5000,64,32,dec,True,5000,0.9778,-5.661211126846965,35.55715677683173,False,0.99860529986053,0.9743170674760682,1.0,8.0,0.20535896911433832,31.9009009009009,0.0002,0.9999916666666668,0.9982,0.9762,1.0,0,0,0.4144144144144144,0.918918918918919,0.9514753025364256,0.05108055009823183,0.9858,0.9875776397515529,runs/frontier_ckpts/A4.pkl
scan,finalA,A5,,,sub5000,64,32,dec,True,5000,0.9822,0.1549850233313137,27.096403069923863,False,1.0,0.9792201727760915,1.0,6.0,0.3648951333740582,31.808988764044944,0.0002,0.9999923076923078,0.9946,0.9814,1.0,0,0,0.3146067415730337,0.6966292134831461,0.9993066150981879,0.00037593984962406017,0.9944,0.9997989141363361,runs/frontier_ckpts/A5.pkl
scan,finalA,A7,,,sub5000,64,32,dec,True,5000,0.9818,-10.447816303909423,39.046077205989725,False,1.0,0.9787532103665655,1.0,6.0,0.29333876553269506,32.75824175824176,0.0,1.0,0.9992,0.947,0.96875,0,0,0.3956043956043956,0.9560439560439561,0.374942490525056,0.6856191132552263,0.5284,0.5288230584467574,runs/frontier_ckpts/A7.pkl
scan,finalA,A8,,,sub5000,64,32,dec,True,5000,0.9724,1.8714966819129302,28.420442635076007,False,1.0,0.9677795937427037,1.0,6.0,0.34409707939119705,30.615942028985508,0.0,1.0,0.997,0.974,1.0,0,0,0.30434782608695654,0.8913043478260869,0.9963246743838684,0.003861003861003861,0.9956,0.9985957873620863,runs/frontier_ckpts/A8.pkl
scan,,frontiercgar,,,scan20k,64,128,trm,True,20000,0.91625,12.260666580352826,23.206724067096133,False,0.9986197377501725,0.9022921295754882,1.0,9.0,0.21195088676671214,31.36,0.00025,0.9999820790616508,0.99315,0.7007,0.7578125,0,0,0.19880597014925372,0.9182089552238806,0.6883233987630573,0.3086435334548103,0.7134,0.7183204953934451,runs/frontier_ckpts/cgar.pkl
scan,,frontiereqr,,,scan20k,64,128,trm,True,20000,0.9339,8.569685146522577,27.14048486665975,False,0.9986197377501725,0.9229329902935329,2.0,11.0,0.12870757040368347,31.526475037821484,0.0001,0.9999962962962964,0.98895,0.93045,1.0,0,0,0.2821482602118003,0.8328290468986385,0.9988057080794562,5.746928266841373e-06,0.9885,0.9995449719399363,runs/frontier_ckpts/eqr.pkl
scan,,frontiereqr,noise05,,sub5000,64,32,trm,True,5000,0.9038,14.375059799741772,20.587395775495974,False,0.9944211994421199,0.8886294653280411,2.0,23.0,0.09515379508740872,20.313929313929314,0.0,1.0,0.9938,0.9068,1.0,0,0,0.4656964656964657,0.9355509355509356,0.9979364954653892,0.0,0.9936,0.999798752264037,runs/frontier_ckpts/eqr.pkl
scan,,frontiereqr,trunc,,scan20k,64,32,trm,True,20000,0.9339,8.569685146522577,27.14048486665975,False,0.9986197377501725,0.9229329902935329,2.0,11.0,0.12870757040368347,31.526475037821484,0.0001,0.9999962962962964,0.98355,0.93,1.0,0,0,0.26853252647503784,0.7511346444780636,0.998767146439463,2.2952625780389275e-05,0.98295,0.999389964922983,runs/frontier_ckpts/eqr.pkl
scan,,frontiertrmpub,,,scan20k,64,128,trm,True,20000,0.8336,18.21880709256476,18.24286316034935,True,0.9996549344375432,0.8054613495497602,1.0,7.0,0.35376679462571975,22.31189903846154,0.0003,0.9999834378511987,0.975,0.8202,0.9765625,0,3,0.1580528846153846,0.8497596153846154,0.970388615181371,0.025991720721014376,0.9384,0.9624615384615385,runs/frontier_ckpts/trmpub.pkl
scan,sportBr2b,C3X,,,scan20k,64,128,rg,,20000,0.24605,29.501417850576914,15.919627476335743,True,0.8978605935127675,0.13559817565197052,7.0,32.0,0.0,13.607865243053253,0.0,1.0,0.88895,,,8,69,,0.8527090655879037,,,,,runs/pretrainsportBr2b_C3X/ckpt_latest.pkl
scan,sportBr2b,D4,,,scan20k,64,128,rg,,20000,0.33285,27.225235638102287,11.813006744580207,True,0.935127674258109,0.23079172026663547,9.0,16.0,0.0,25.610732219141124,0.0,0.999998076923077,0.8128,,,4,77,,0.7194034325114292,,,,,runs/pretrainsportBr2b_D4/ckpt_latest.pkl
scan,sportC0,P1,,,scan20k,64,128,rg,,20000,0.1953,28.58813825475194,9.289221736193134,True,0.5010351966873706,0.14349198924102444,9.0,24.0,0.0,8.062197092084006,0.00105,0.9999434126692196,0.36545,0.0039,0.0078125,0,88,0.0032310177705977385,0.21144525910277123,0.949871001106007,0.07134535955095844,0.20305,0.5556163633876043,runs/pretrainsportC0_P1/ckpt_latest.pkl
scan,sportC0,P2,,,scan20k,64,128,rg,,20000,0.3466,26.971702003558832,11.303136794919943,True,0.8040027605244997,0.26909133434686,9.0,25.0,0.0,18.88337924701561,0.0006,0.9999664143222508,0.4919,0.34475,0.984375,0,16,0.038950107131925316,0.2223752678298133,0.9961454463836542,0.0020874942238221826,0.4892,0.9945110794877008,runs/pretrainsportC0_P2/ckpt_030000.pkl
scan,sportC0,P2s1,,,scan20k,64,128,rg,,20000,0.3588,26.809685459760114,11.228144813998416,True,0.8709454796411318,0.2720149690094726,9.0,25.0,0.0,23.560589519650655,0.0001,0.9940550898453399,0.4385,0.35585,1.0,0,5,0.023705552089831567,0.12429819089207736,0.9871895430041128,0.015128091399905175,0.43675,0.9960091220068416,runs/pretrainsportC0_P2s1/ckpt_020000.pkl
